Node	ZeroAct	UpAct	DownAct	AvgAct	NodeType
XGene10224__LSTNM7thc_reverseEXCHANGE1	100	0	0	0	
XGene10224__LSTNM7thc_reverseEXCHANGE2	100	0	0	0	
XGene10225__LSTNRATtEXCHANGE1	100	0	0	0	
XGene10225__LSTNRATtEXCHANGE2	100	0	0	0	
XGene10225__LSTNRATt_reverseEXCHANGE1	100	0	0	0	
XGene10225__LSTNRATt_reverseEXCHANGE2	100	0	0	0	
XGene10226__LSTNtdEXCHANGE1	100	0	0	0	
XGene10226__LSTNtd_reverseEXCHANGE1	100	0	0	0	
XGene10229__5243EXCHANGE2	100	0	0	0	
XGene10235__5243EXCHANGE2	100	0	0	0	
XGene10236__LVSTtuEXCHANGE1	100	0	0	0	
XGene10236__LVSTtu_reverseEXCHANGE1	100	0	0	0	
XMetab__mdzglc___c____	100	0	0	0	
XGene10237__MDZGLCtevEXCHANGE1	100	0	0	0	
XGene10237__MDZGLCtev_reverseEXCHANGE1	100	0	0	0	
XGene10238__MDZtdEXCHANGE1	100	0	0	0	
XGene10238__MDZtd_reverseEXCHANGE1	100	0	0	0	
XMetab__mdz___c____	100	0	0	0	
XGene10239__5243EXCHANGE2	100	0	0	0	
XGene10240__8714EXCHANGE2	100	0	0	0	
XMetab__meracmp___c____	100	0	0	0	
XGene10241__8714EXCHANGE2	100	0	0	0	
XMetab__mhglz___c____	100	0	0	0	
XGene10242__MHGLZABCtEXCHANGE1	100	0	0	0	
XGene10244__MHGLZtevEXCHANGE1	100	0	0	0	
XGene10244__MHGLZtev_reverseEXCHANGE1	100	0	0	0	
XGene10246__9429EXCHANGE2	100	0	0	0	
XMetab__ndersv___c____	100	0	0	0	
XMetab__nfdac___c____	100	0	0	0	
XGene10248__NFDACtepEXCHANGE1	100	0	0	0	
XGene10248__NFDACtep_reverseEXCHANGE1	100	0	0	0	
XGene10251__NFDLACtepEXCHANGE1	100	0	0	0	
XGene10251__NFDLACtep_reverseEXCHANGE1	100	0	0	0	
XMetab__nfdnpy___c____	100	0	0	0	
XGene10252__NFDNPYtepEXCHANGE1	100	0	0	0	
XGene10252__NFDNPYtep_reverseEXCHANGE1	100	0	0	0	
XGene10253__NFDOHtepEXCHANGE1	100	0	0	0	
XGene10253__NFDOHtep_reverseEXCHANGE1	100	0	0	0	
XGene10255__NFDtdEXCHANGE1	100	0	0	0	
XGene10255__NFDtd_reverseEXCHANGE1	100	0	0	0	
XMetab__oxy1rb___c____	100	0	0	0	
XGene10258__OXYPR1tehvEXCHANGE1	100	0	0	0	
XGene10258__OXYPR1tehv_reverseEXCHANGE1	100	0	0	0	
XMetab__6336410___c____	100	0	0	0	
XGene10259__OXYPR7tehvEXCHANGE1	100	0	0	0	
XGene10259__OXYPR7tehv_reverseEXCHANGE1	100	0	0	0	
XGene10260__10864EXCHANGE1	100	0	0	0	
XGene10260__10864_reverseEXCHANGE1	100	0	0	0	
XGene10261__OXYPtepvEXCHANGE1	100	0	0	0	
XGene10261__OXYPtepv_reverseEXCHANGE1	100	0	0	0	
XMetab__profvs___c____	100	0	0	0	
XGene10264__PROFVStevEXCHANGE1	100	0	0	0	
XGene10264__PROFVStev_reverseEXCHANGE1	100	0	0	0	
XGene10265__9429EXCHANGE2	100	0	0	0	
XMetab__ptvst___c____	100	0	0	0	
XMetab__ptvstlac___c____	100	0	0	0	
XGene10268__PTVSTLACtevEXCHANGE1	100	0	0	0	
XGene10268__PTVSTLACtev_reverseEXCHANGE1	100	0	0	0	
XGene10270__9429EXCHANGE2	100	0	0	0	
XMetab__ptvstm3___c____	100	0	0	0	
XGene10273__PTVSTtepEXCHANGE1	100	0	0	0	
XGene10273__PTVSTtep_reverseEXCHANGE1	100	0	0	0	
XGene10274__6579EXCHANGE1	100	0	0	0	
XGene10274__6579_reverseEXCHANGE1	100	0	0	0	
XGene10274__11309EXCHANGE1	100	0	0	0	
XGene10274__11309_reverseEXCHANGE1	100	0	0	0	
XGene10275__1244EXCHANGE1	100	0	0	0	
XGene10275__9429EXCHANGE2	100	0	0	0	
XMetab__pvsgluc___c____	100	0	0	0	
XGene10277__1244EXCHANGE1	100	0	0	0	
XGene10277__9429EXCHANGE2	100	0	0	0	
XGene10277__8647EXCHANGE1	100	0	0	0	
XGene10278__PVSGLUCtevEXCHANGE1	100	0	0	0	
XGene10278__PVSGLUCtev_reverseEXCHANGE1	100	0	0	0	
XGene10279__PVSHtuEXCHANGE1	100	0	0	0	
XGene10279__PVSHtu_reverseEXCHANGE1	100	0	0	0	
XGene10280__11309EXCHANGE1	100	0	0	0	
XGene10280__11309_reverseEXCHANGE1	100	0	0	0	
XGene10281__PVStepEXCHANGE1	100	0	0	0	
XGene10281__PVStep_reverseEXCHANGE1	100	0	0	0	
XGene10282__9429EXCHANGE2	100	0	0	0	
XMetab__rsv___c____	100	0	0	0	
XGene10285__9429EXCHANGE2	100	0	0	0	
XGene10288__RSVtevEXCHANGE1	100	0	0	0	
XGene10288__RSVtev_reverseEXCHANGE1	100	0	0	0	
XGene10289__6579EXCHANGE1	100	0	0	0	
XGene10289__6579_reverseEXCHANGE1	100	0	0	0	
XGene10289__11309EXCHANGE1	100	0	0	0	
XGene10289__11309_reverseEXCHANGE1	100	0	0	0	
XMetab__s3meacmp___c____	100	0	0	0	
XGene10291__S3MEACMPtevEXCHANGE1	100	0	0	0	
XGene10292__5243EXCHANGE2	100	0	0	0	
XGene10294__SMVACIDtevEXCHANGE1	100	0	0	0	
XGene10294__SMVACIDtev_reverseEXCHANGE1	100	0	0	0	
XGene10295__5243EXCHANGE2	100	0	0	0	
XGene10300__SMVtvEXCHANGE1	100	0	0	0	
XGene10300__SMVtv_reverseEXCHANGE1	100	0	0	0	
XGene10301__10599EXCHANGE1	100	0	0	0	
XGene10301__10599_reverseEXCHANGE1	100	0	0	0	
XMetab__stacmp___c____	100	0	0	0	
XGene10303__STACMPtevEXCHANGE1	100	0	0	0	
XGene10304__8714EXCHANGE2	100	0	0	0	
XMetab__sulpacmp___c____	100	0	0	0	
XGene10304__10257EXCHANGE1	100	0	0	0	
XGene10305__TACRDtscEXCHANGE1	100	0	0	0	
XGene10305__TACRDtsc_reverseEXCHANGE1	100	0	0	0	
XMetab__tacr___c____	100	0	0	0	
XGene10306__5243EXCHANGE2	100	0	0	0	
XMetab__tauribup_S___c____	100	0	0	0	
XGene10307__TAURIBUP_SthvEXCHANGE1	100	0	0	0	
XGene10307__TAURIBUP_Sthv_reverseEXCHANGE1	100	0	0	0	
XMetab__thrfvs___c____	100	0	0	0	
XGene10309__THRFVStevEXCHANGE1	100	0	0	0	
XGene10309__THRFVStev_reverseEXCHANGE1	100	0	0	0	
XMetab__tlacfvs___c____	100	0	0	0	
XGene10312__TLACFVStevEXCHANGE1	100	0	0	0	
XGene10312__TLACFVStev_reverseEXCHANGE1	100	0	0	0	
XMetab__tmdm1___c____	100	0	0	0	
XGene10313__TMDM1OATtEXCHANGE1	100	0	0	0	
XGene10313__TMDM1OATtEXCHANGE2	100	0	0	0	
XGene10313__TMDM1OATt_reverseEXCHANGE1	100	0	0	0	
XGene10313__TMDM1OATt_reverseEXCHANGE2	100	0	0	0	
XMetab__tmdm3___c____	100	0	0	0	
XGene10315__TMDM3OATtEXCHANGE1	100	0	0	0	
XGene10315__TMDM3OATtEXCHANGE2	100	0	0	0	
XGene10315__TMDM3OATt_reverseEXCHANGE1	100	0	0	0	
XGene10315__TMDM3OATt_reverseEXCHANGE2	100	0	0	0	
XMetab__tmdm5___c____	100	0	0	0	
XGene10317__TMDM5OATtEXCHANGE1	100	0	0	0	
XGene10317__TMDM5OATtEXCHANGE2	100	0	0	0	
XGene10317__TMDM5OATt_reverseEXCHANGE1	100	0	0	0	
XGene10317__TMDM5OATt_reverseEXCHANGE2	100	0	0	0	
XGene10319__TMDOATPtscEXCHANGE1	100	0	0	0	
XGene10319__TMDOATPtsc_reverseEXCHANGE1	100	0	0	0	
XMetab__tmd___c____	100	0	0	0	
XGene10320__TMDOATtevEXCHANGE1	100	0	0	0	
XGene10320__TMDOATtevEXCHANGE2	100	0	0	0	
XGene10320__TMDOATtev_reverseEXCHANGE1	100	0	0	0	
XGene10320__TMDOATtev_reverseEXCHANGE2	100	0	0	0	
XGene10321__9356EXCHANGE1	100	0	0	0	
XGene10321__9356EXCHANGE2	100	0	0	0	
XGene10321__9356_reverseEXCHANGE1	100	0	0	0	
XGene10321__9356_reverseEXCHANGE2	100	0	0	0	
XGene10322__TMDtdEXCHANGE1	100	0	0	0	
XGene10322__TMDtd_reverseEXCHANGE1	100	0	0	0	
XMetab__tripvs___c____	100	0	0	0	
XGene10324__1244EXCHANGE1	100	0	0	0	
XGene10324__9429EXCHANGE2	100	0	0	0	
XGene10324__8647EXCHANGE1	100	0	0	0	
XGene10325__TRIPVStevEXCHANGE1	100	0	0	0	
XGene10325__TRIPVStev_reverseEXCHANGE1	100	0	0	0	
XMetab__tsacmgluc___c____	100	0	0	0	
XGene10326__TSACGLUCtevEXCHANGE1	100	0	0	0	
XMetab__tsacmsul___c____	100	0	0	0	
XGene10329__TSACMSULtevEXCHANGE1	100	0	0	0	
XMetab__12htacr___r____	100	0	0	0	
XGene10330__12HTACRitrEXCHANGE1	100	0	0	0	
XGene10330__12HTACRitr_reverseEXCHANGE1	100	0	0	0	
XMetab__1331tacr___r____	100	0	0	0	
XGene10331__13HTACRitrEXCHANGE1	100	0	0	0	
XGene10331__13HTACRitr_reverseEXCHANGE1	100	0	0	0	
XMetab__14hmdz___r____	100	0	0	0	
XGene10332__14HMDZitrEXCHANGE1	100	0	0	0	
XGene10332__14HMDZitr_reverseEXCHANGE1	100	0	0	0	
XMetab__1513tacr___r____	100	0	0	0	
XGene10333__1513TACRitrEXCHANGE1	100	0	0	0	
XGene10333__1513TACRitr_reverseEXCHANGE1	100	0	0	0	
XMetab__1531tacr___r____	100	0	0	0	
XGene10334__1531TACRitrEXCHANGE1	100	0	0	0	
XGene10334__1531TACRitr_reverseEXCHANGE1	100	0	0	0	
XGene10335__1HIBUP_SitrEXCHANGE1	100	0	0	0	
XGene10335__1HIBUP_Sitr_reverseEXCHANGE1	100	0	0	0	
XMetab__1hibupglu_S___r____	100	0	0	0	
XGene10336__1HIBUPGLUitrEXCHANGE1	100	0	0	0	
XGene10336__1HIBUPGLUitr_reverseEXCHANGE1	100	0	0	0	
XMetab__1hmdgluc___r____	100	0	0	0	
XGene10337__1HMDGLUCitrEXCHANGE1	100	0	0	0	
XGene10337__1HMDGLUCitr_reverseEXCHANGE1	100	0	0	0	
XMetab__2hatvacidgluc___r____	100	0	0	0	
XGene10338__2HATVACIDGLUCitrEXCHANGE1	100	0	0	0	
XGene10338__2HATVACIDGLUCitr_reverseEXCHANGE1	100	0	0	0	
XMetab__2hatvlacgluc___r____	100	0	0	0	
XGene10339__2HATVLACGLUCitrEXCHANGE1	100	0	0	0	
XGene10339__2HATVLACGLUCitr_reverseEXCHANGE1	100	0	0	0	
XMetab__2hibup_R___r____	100	0	0	0	
XGene10340__2HIBUP_RitrEXCHANGE1	100	0	0	0	
XGene10340__2HIBUP_Ritr_reverseEXCHANGE1	100	0	0	0	
XGene10341__2HIBUP_SitrEXCHANGE1	100	0	0	0	
XGene10341__2HIBUP_Sitr_reverseEXCHANGE1	100	0	0	0	
XMetab__2hibupglu_S___r____	100	0	0	0	
XGene10342__2HIBUPGLUC_SitrEXCHANGE1	100	0	0	0	
XGene10342__2HIBUPGLUC_Sitr_reverseEXCHANGE1	100	0	0	0	
XMetab__35dhpvs___r____	100	0	0	0	
XGene10343__35DHPVSitrEXCHANGE1	100	0	0	0	
XGene10343__35DHPVSitr_reverseEXCHANGE1	100	0	0	0	
XMetab__35dsmv___r____	100	0	0	0	
XGene10344__35DSMVitrEXCHANGE1	100	0	0	0	
XGene10344__35DSMVitr_reverseEXCHANGE1	100	0	0	0	
XMetab__3hibup_R___r____	100	0	0	0	
XGene10345__3HIBUP_RitrEXCHANGE1	100	0	0	0	
XGene10345__3HIBUP_Ritr_reverseEXCHANGE1	100	0	0	0	
XMetab__3hibupglu_S___r____	100	0	0	0	
XGene10346__3HIBUPGLUC_SitrEXCHANGE1	100	0	0	0	
XGene10346__3HIBUPGLUC_Sitr_reverseEXCHANGE1	100	0	0	0	
XMetab__3hlvst___r____	100	0	0	0	
XGene10347__3HLVSTitrEXCHANGE1	100	0	0	0	
XGene10347__3HLVSTitr_reverseEXCHANGE1	100	0	0	0	
XMetab__3hpvs___r____	100	0	0	0	
XGene10348__3HPVSitrEXCHANGE1	100	0	0	0	
XGene10348__3HPVSitr_reverseEXCHANGE1	100	0	0	0	
XGene10349__3HPVSCOAitmEXCHANGE1	100	0	0	0	
XGene10349__3HPVSCOAitm_reverseEXCHANGE1	100	0	0	0	
XMetab__3hpvscoa___c____	100	0	0	0	
XGene10350__3HPVSCOAitxEXCHANGE1	100	0	0	0	
XGene10350__3HPVSCOAitx_reverseEXCHANGE1	100	0	0	0	
XMetab__3hpvstetcoa___m____	100	0	0	0	
XGene10351__3HPVSTETCOAitmEXCHANGE1	100	0	0	0	
XGene10351__3HPVSTETCOAitm_reverseEXCHANGE1	100	0	0	0	
XMetab__3hpvstetcoa___x____	100	0	0	0	
XGene10352__3HPVSTETCOAitxEXCHANGE1	100	0	0	0	
XGene10352__3HPVSTETCOAitx_reverseEXCHANGE1	100	0	0	0	
XMetab__3hsmv___r____	100	0	0	0	
XGene10353__3HSMVitrEXCHANGE1	100	0	0	0	
XGene10353__3HSMVitr_reverseEXCHANGE1	100	0	0	0	
XGene10354__3ISPVSitrEXCHANGE1	100	0	0	0	
XGene10354__3ISPVSitr_reverseEXCHANGE1	100	0	0	0	
XGene10355__3MEACMPitrEXCHANGE1	100	0	0	0	
XGene10355__3MEACMPitr_reverseEXCHANGE1	100	0	0	0	
XGene10356__3OHACMPitrEXCHANGE1	100	0	0	0	
XGene10356__3OHACMPitr_reverseEXCHANGE1	100	0	0	0	
XMetab__3ohacmp___r____	100	0	0	0	
XMetab__4bhglz___r____	100	0	0	0	
XGene10357__4BHGLZitrEXCHANGE1	100	0	0	0	
XGene10357__4BHGLZitr_reverseEXCHANGE1	100	0	0	0	
XMetab__4hatvacid___r____	100	0	0	0	
XGene10358__4HATVACIDitrEXCHANGE1	100	0	0	0	
XGene10358__4HATVACIDitr_reverseEXCHANGE1	100	0	0	0	
XMetab__4hatvlac___r____	100	0	0	0	
XGene10359__4HATVLACitrEXCHANGE1	100	0	0	0	
XGene10359__4HATVLACitr_reverseEXCHANGE1	100	0	0	0	
XMetab__4hmdgluc___r____	100	0	0	0	
XGene10360__4HMDGLUCitrEXCHANGE1	100	0	0	0	
XGene10360__4HMDGLUCitr_reverseEXCHANGE1	100	0	0	0	
XGene10361__4OHMDZitrEXCHANGE1	100	0	0	0	
XGene10361__4OHMDZitr_reverseEXCHANGE1	100	0	0	0	
XMetab__56dhpvs___r____	100	0	0	0	
XGene10362__56DHPVSitrEXCHANGE1	100	0	0	0	
XGene10362__56DHPVSitr_reverseEXCHANGE1	100	0	0	0	
XMetab__56eppvs___r____	100	0	0	0	
XGene10363__56EPPVSitrEXCHANGE1	100	0	0	0	
XGene10363__56EPPVSitr_reverseEXCHANGE1	100	0	0	0	
XGene10364__5OHFVSitrEXCHANGE1	100	0	0	0	
XGene10364__5OHFVSitr_reverseEXCHANGE1	100	0	0	0	
XGene10365__5OHFVSGLUitrEXCHANGE1	100	0	0	0	
XGene10365__5OHFVSGLUitr_reverseEXCHANGE1	100	0	0	0	
XMetab__5ohfvsglu___r____	100	0	0	0	
XMetab__6ahglz___r____	100	0	0	0	
XGene10366__6AHGLZitrEXCHANGE1	100	0	0	0	
XGene10366__6AHGLZitr_reverseEXCHANGE1	100	0	0	0	
XMetab__6bhglzglc___r____	100	0	0	0	
XGene10367__6BHGLZGLCitrEXCHANGE1	100	0	0	0	
XGene10367__6BHGLZGLCitr_reverseEXCHANGE1	100	0	0	0	
XGene10368__6CSMVitrEXCHANGE1	100	0	0	0	
XGene10368__6CSMVitr_reverseEXCHANGE1	100	0	0	0	
XMetab__6csmv___r____	100	0	0	0	
XMetab__6hlvst___r____	100	0	0	0	
XGene10369__6HLVSTitrEXCHANGE1	100	0	0	0	
XGene10369__6HLVSTitr_reverseEXCHANGE1	100	0	0	0	
XMetab__6hlvstacid___r____	100	0	0	0	
XGene10370__6HLVSTACIDitrEXCHANGE1	100	0	0	0	
XGene10370__6HLVSTACIDitr_reverseEXCHANGE1	100	0	0	0	
XGene10371__6HMSMVitrEXCHANGE1	100	0	0	0	
XGene10371__6HMSMVitr_reverseEXCHANGE1	100	0	0	0	
XMetab__6hmsmv___r____	100	0	0	0	
XGene10372__6HSMVitrEXCHANGE1	100	0	0	0	
XGene10372__6HSMVitr_reverseEXCHANGE1	100	0	0	0	
XMetab__6melvacid___r____	100	0	0	0	
XGene10373__6MELVACIDitrEXCHANGE1	100	0	0	0	
XGene10373__6MELVACIDitr_reverseEXCHANGE1	100	0	0	0	
XMetab__6melvst___r____	100	0	0	0	
XGene10374__6MELVSTitrEXCHANGE1	100	0	0	0	
XGene10374__6MELVSTitr_reverseEXCHANGE1	100	0	0	0	
XGene10375__6OHFVSitrEXCHANGE1	100	0	0	0	
XGene10375__6OHFVSitr_reverseEXCHANGE1	100	0	0	0	
XMetab__6ohfvs___r____	100	0	0	0	
XGene10376__6OHFVSGLUitrEXCHANGE1	100	0	0	0	
XGene10376__6OHFVSGLUitr_reverseEXCHANGE1	100	0	0	0	
XMetab__6ohfvsglu___r____	100	0	0	0	
XMetab__7ahglz___r____	100	0	0	0	
XGene10377__7AHGLZitrEXCHANGE1	100	0	0	0	
XGene10377__7AHGLZitr_reverseEXCHANGE1	100	0	0	0	
XMetab__7bhglzglc___r____	100	0	0	0	
XGene10378__7BHGLZGLCitrEXCHANGE1	100	0	0	0	
XGene10378__7BHGLZGLCitr_reverseEXCHANGE1	100	0	0	0	
XMetab__7hpvs___r____	100	0	0	0	
XGene10379__7HPVSitrEXCHANGE1	100	0	0	0	
XGene10379__7HPVSitr_reverseEXCHANGE1	100	0	0	0	
XGene10380__ACMPitrEXCHANGE1	100	0	0	0	
XGene10380__ACMPitr_reverseEXCHANGE1	100	0	0	0	
XMetab__83944___r____	100	0	0	0	
XGene10381__ACMPGLUitrEXCHANGE1	100	0	0	0	
XGene10381__ACMPGLUitr_reverseEXCHANGE1	100	0	0	0	
XMetab__am19cs___r____	100	0	0	0	
XGene10382__AM19CSitrEXCHANGE1	100	0	0	0	
XGene10382__AM19CSitr_reverseEXCHANGE1	100	0	0	0	
XGene10383__AM1ACCSitrEXCHANGE1	100	0	0	0	
XGene10383__AM1ACCSitr_reverseEXCHANGE1	100	0	0	0	
XMetab__am1accs___r____	100	0	0	0	
XMetab__am1acs___r____	100	0	0	0	
XGene10384__AM1ACSitrEXCHANGE1	100	0	0	0	
XGene10384__AM1ACSitr_reverseEXCHANGE1	100	0	0	0	
XGene10385__AM1ALCSitrEXCHANGE1	100	0	0	0	
XGene10385__AM1ALCSitr_reverseEXCHANGE1	100	0	0	0	
XMetab__am1c9cs___r____	100	0	0	0	
XGene10386__AM1C9CSitrEXCHANGE1	100	0	0	0	
XGene10386__AM1C9CSitr_reverseEXCHANGE1	100	0	0	0	
XGene10387__AM1CGLCitrEXCHANGE1	100	0	0	0	
XGene10387__AM1CGLCitr_reverseEXCHANGE1	100	0	0	0	
XMetab__am1cglc___r____	100	0	0	0	
XMetab__am4n9cs___r____	100	0	0	0	
XGene10388__AM4N9CSitrEXCHANGE1	100	0	0	0	
XGene10388__AM4N9CSitr_reverseEXCHANGE1	100	0	0	0	
XGene10389__AM4NCSitrEXCHANGE1	100	0	0	0	
XGene10389__AM4NCSitr_reverseEXCHANGE1	100	0	0	0	
XGene10390__CARIBUP_SitrEXCHANGE1	100	0	0	0	
XGene10390__CARIBUP_Sitr_reverseEXCHANGE1	100	0	0	0	
XGene10391__CARIBUPGLU_SitrEXCHANGE1	100	0	0	0	
XGene10391__CARIBUPGLU_Sitr_reverseEXCHANGE1	100	0	0	0	
XMetab__caribupglu_S___r____	100	0	0	0	
XMetab__crglz___r____	100	0	0	0	
XGene10392__CRGLZitrEXCHANGE1	100	0	0	0	
XGene10392__CRGLZitr_reverseEXCHANGE1	100	0	0	0	
XGene10393__CRVSitrEXCHANGE1	100	0	0	0	
XGene10393__CRVSitr_reverseEXCHANGE1	100	0	0	0	
XMetab__crvsm22___r____	100	0	0	0	
XGene10394__CRVSM22itrEXCHANGE1	100	0	0	0	
XGene10394__CRVSM22itr_reverseEXCHANGE1	100	0	0	0	
XMetab__crvsm24___r____	100	0	0	0	
XGene10395__CRVSM24itrEXCHANGE1	100	0	0	0	
XGene10395__CRVSM24itr_reverseEXCHANGE1	100	0	0	0	
XGene10396__CRVSM31itrEXCHANGE1	100	0	0	0	
XGene10396__CRVSM31itr_reverseEXCHANGE1	100	0	0	0	
XMetab__crvsm31___r____	100	0	0	0	
XGene10397__CSAitrEXCHANGE1	100	0	0	0	
XGene10397__CSAitr_reverseEXCHANGE1	100	0	0	0	
XGene10398__DEOXFVSitxEXCHANGE1	100	0	0	0	
XGene10398__DEOXFVSitx_reverseEXCHANGE1	100	0	0	0	
XMetab__deoxfvs___x____	100	0	0	0	
XGene10399__DESFVSitrEXCHANGE1	100	0	0	0	
XGene10399__DESFVSitr_reverseEXCHANGE1	100	0	0	0	
XMetab__desfvs___r____	100	0	0	0	
XMetab__dspvs___r____	100	0	0	0	
XGene10400__DSPVSitrEXCHANGE1	100	0	0	0	
XGene10400__DSPVSitr_reverseEXCHANGE1	100	0	0	0	
XGene10401__EPOXTACitrEXCHANGE1	100	0	0	0	
XGene10401__EPOXTACitr_reverseEXCHANGE1	100	0	0	0	
XMetab__epoxtac___r____	100	0	0	0	
XGene10402__FVSitxEXCHANGE1	100	0	0	0	
XGene10402__FVSitx_reverseEXCHANGE1	100	0	0	0	
XMetab__fvscoa___c____	100	0	0	0	
XGene10403__FVSCOAitxEXCHANGE1	100	0	0	0	
XGene10403__FVSCOAitx_reverseEXCHANGE1	100	0	0	0	
XGene10404__FVSTETitrEXCHANGE1	100	0	0	0	
XGene10404__FVSTETitr_reverseEXCHANGE1	100	0	0	0	
XGene10405__FVSTETGLUitrEXCHANGE1	100	0	0	0	
XGene10405__FVSTETGLUitr_reverseEXCHANGE1	100	0	0	0	
XMetab__fvstetglu___r____	100	0	0	0	
XGene10406__GLC3MEACPitrEXCHANGE1	100	0	0	0	
XGene10406__GLC3MEACPitr_reverseEXCHANGE1	100	0	0	0	
XMetab__glc3meacp___r____	100	0	0	0	
XGene10407__GLZitrEXCHANGE1	100	0	0	0	
XGene10407__GLZitr_reverseEXCHANGE1	100	0	0	0	
XGene10408__GTACMPitrEXCHANGE1	100	0	0	0	
XGene10408__GTACMPitr_reverseEXCHANGE1	100	0	0	0	
XMetab__gtacmp___r____	100	0	0	0	
XGene10409__IBUP_RitrEXCHANGE1	100	0	0	0	
XGene10409__IBUP_Ritr_reverseEXCHANGE1	100	0	0	0	
XGene10410__IBUP_SitrEXCHANGE1	100	0	0	0	
XGene10410__IBUP_Sitr_reverseEXCHANGE1	100	0	0	0	
XMetab__ibupgluc___r____	100	0	0	0	
XGene10411__IBUPGLUCitrEXCHANGE1	100	0	0	0	
XGene10411__IBUPGLUCitr_reverseEXCHANGE1	100	0	0	0	
XGene10412__LSTN1GLUCitrEXCHANGE1	100	0	0	0	
XGene10412__LSTN1GLUCitr_reverseEXCHANGE1	100	0	0	0	
XMetab__lstn1gluc___r____	100	0	0	0	
XGene10413__LSTNitrEXCHANGE1	100	0	0	0	
XGene10413__LSTNitr_reverseEXCHANGE1	100	0	0	0	
XGene10414__LSTNM1itrEXCHANGE1	100	0	0	0	
XGene10414__LSTNM1itr_reverseEXCHANGE1	100	0	0	0	
XMetab__lstnm1___r____	100	0	0	0	
XGene10415__LSTNM2itrEXCHANGE1	100	0	0	0	
XGene10415__LSTNM2itr_reverseEXCHANGE1	100	0	0	0	
XMetab__lstnm2___r____	100	0	0	0	
XGene10416__LSTNM4itrEXCHANGE1	100	0	0	0	
XGene10416__LSTNM4itr_reverseEXCHANGE1	100	0	0	0	
XMetab__lstnm4___r____	100	0	0	0	
XGene10417__LSTNM5itrEXCHANGE1	100	0	0	0	
XGene10417__LSTNM5itr_reverseEXCHANGE1	100	0	0	0	
XMetab__lstnm5___r____	100	0	0	0	
XMetab__lstnm7___r____	100	0	0	0	
XGene10418__LSTNM7itrEXCHANGE1	100	0	0	0	
XGene10418__LSTNM7itr_reverseEXCHANGE1	100	0	0	0	
XGene10419__LVSTitrEXCHANGE1	100	0	0	0	
XGene10419__LVSTitr_reverseEXCHANGE1	100	0	0	0	
XGene10421__LVSTACIDitrEXCHANGE1	100	0	0	0	
XGene10421__LVSTACIDitr_reverseEXCHANGE1	100	0	0	0	
XGene10422__MDZitrEXCHANGE1	100	0	0	0	
XGene10422__MDZitr_reverseEXCHANGE1	100	0	0	0	
XMetab__mdzglc___r____	100	0	0	0	
XGene10423__MDZGLCitrEXCHANGE1	100	0	0	0	
XGene10423__MDZGLCitr_reverseEXCHANGE1	100	0	0	0	
XGene10424__NDERSVitrEXCHANGE1	100	0	0	0	
XGene10424__NDERSVitr_reverseEXCHANGE1	100	0	0	0	
XMetab__ndersv___r____	100	0	0	0	
XGene10425__NFDNPYitrEXCHANGE1	100	0	0	0	
XGene10425__NFDNPYitr_reverseEXCHANGE1	100	0	0	0	
XMetab__nfdoh___r____	100	0	0	0	
XGene10426__NFDOHitrEXCHANGE1	100	0	0	0	
XGene10426__NFDOHitr_reverseEXCHANGE1	100	0	0	0	
XMetab__profvscoa___x____	100	0	0	0	
XGene10427__PROFVSCOAitxEXCHANGE1	100	0	0	0	
XGene10427__PROFVSCOAitx_reverseEXCHANGE1	100	0	0	0	
XGene10428__PTVSTLACitrEXCHANGE1	100	0	0	0	
XGene10428__PTVSTLACitr_reverseEXCHANGE1	100	0	0	0	
XMetab__ptvstm13___r____	100	0	0	0	
XGene10429__PTVSTM13itrEXCHANGE1	100	0	0	0	
XGene10429__PTVSTM13itr_reverseEXCHANGE1	100	0	0	0	
XMetab__ptvstm13___c____	100	0	0	0	
XGene10430__PTVSTM13teEXCHANGE1	100	0	0	0	
XGene10430__PTVSTM13te_reverseEXCHANGE1	100	0	0	0	
XGene10432__PTVSTM3itrEXCHANGE1	100	0	0	0	
XGene10432__PTVSTM3itr_reverseEXCHANGE1	100	0	0	0	
XMetab__ptvstm3___r____	100	0	0	0	
XGene10433__PVSitrEXCHANGE1	100	0	0	0	
XGene10433__PVSitr_reverseEXCHANGE1	100	0	0	0	
XMetab__pvsgluc___r____	100	0	0	0	
XGene10434__PVSGLUCitrEXCHANGE1	100	0	0	0	
XGene10434__PVSGLUCitr_reverseEXCHANGE1	100	0	0	0	
XGene10435__RSVLACitrEXCHANGE1	100	0	0	0	
XGene10435__RSVLACitr_reverseEXCHANGE1	100	0	0	0	
XMetab__rsvlac___r____	100	0	0	0	
XGene10436__TACRitrEXCHANGE1	100	0	0	0	
XGene10436__TACRitr_reverseEXCHANGE1	100	0	0	0	
XGene10437__THSACMPitrEXCHANGE1	100	0	0	0	
XGene10437__THSACMPitr_reverseEXCHANGE1	100	0	0	0	
XGene10438__TLACFVSitrEXCHANGE1	100	0	0	0	
XGene10438__TLACFVSitr_reverseEXCHANGE1	100	0	0	0	
XGene10439__TMACMPitrEXCHANGE1	100	0	0	0	
XGene10439__TMACMPitr_reverseEXCHANGE1	100	0	0	0	
XGene10440__TMDitrEXCHANGE1	100	0	0	0	
XGene10440__TMDitr_reverseEXCHANGE1	100	0	0	0	
XGene10441__TMDM1itrEXCHANGE1	100	0	0	0	
